SITE ID,LOCATION IDENTIFIER,STREET ADDRESS,TOWN,merged address,STATE,BUILDING TYPE,PWSID,SYSTEM NAME,lat,long
700045835,153 LINDEN AVE,153 LINDEN AVE,BRIDGEPORT,153 LINDEN AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1642817,-73.1888234
700045851,165 LINDEN AVE,165 LINDEN AVE,BRIDGEPORT,165 LINDEN AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1642234,-73.189018
700045885,82 MARINA PARK CIRCLE,82 MARINA PARK CIRCLE,BRIDGEPORT,82 MARINA PARK CIRCLE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.1635102,-73.1913271
700046482,412 ATLANTIC ST,412 ATLANTIC ST,BRIDGEPORT,412 ATLANTIC ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1670891,-73.1917494
700046769,146 CATHERINE ST,146 CATHERINE ST,BRIDGEPORT,146 CATHERINE ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.1856333,-73.1953557
700046785,163 CATHERINE ST,163 CATHERINE ST,BRIDGEPORT,163 CATHERINE ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.1853376,-73.1957812
700046793,173-175 CATHERINE ST,173-175 CATHERINE ST,BRIDGEPORT,173-175 CATHERINE ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.1873619,-73.1992355
700046798,192-194 CATHERINE ST,192-194 CATHERINE ST,BRIDGEPORT,192-194 CATHERINE ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1873619,-73.1992355
700046986,30 CENTER ST,30 CENTER ST,BRIDGEPORT,30 CENTER ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1847886,-73.1944201
700047053,510-512 ATLANTIC ST,510-512 ATLANTIC ST,BRIDGEPORT,510-512 ATLANTIC ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1623991,-73.1998575
700047449,114-120 RENNELL ST,114-120 RENNELL ST,BRIDGEPORT,114-120 RENNELL ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1651428,-73.1949597
700047460,117 RENNELL ST,117 RENNELL ST,BRIDGEPORT,117 RENNELL ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1655448,-73.1954915
700047509,105-07 WALNUT ST,105-07 WALNUT ST,BRIDGEPORT,105-07 WALNUT ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1655525,-73.1965713
700047518,664 IRANISTAN AVE,664 IRANISTAN AVE,BRIDGEPORT,664 IRANISTAN AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1697198,-73.2008617
700047606,61-63 RIDGE AVE,61-63 RIDGE AVE,BRIDGEPORT,61-63 RIDGE AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1666167,-73.1969782
700047662,763 IRANISTAN AVE,763 IRANISTAN AVE,BRIDGEPORT,763 IRANISTAN AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1709688,-73.2013786
700048009,40 CENTER ST,40 CENTER ST,BRIDGEPORT,40 CENTER ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1848294,-73.1945733
700048027,61 CENTER ST,61 CENTER ST,BRIDGEPORT,61 CENTER ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1844667,-73.194993
700048039,49 CENTER ST,49 CENTER ST,BRIDGEPORT,49 CENTER ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1844356,-73.1948021
700048092,87 CENTER ST,87 CENTER ST,BRIDGEPORT,87 CENTER ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1845022,-73.1954855
700048098,94-96 CENTER ST,94-96 CENTER ST,BRIDGEPORT,94-96 CENTER ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.186796,-73.2000047
700048140,118-124 CENTER ST,118-124 CENTER ST,BRIDGEPORT,118-124 CENTER ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.186796,-73.2000047
700048151,130-132 CENTER ST,130-132 CENTER ST,BRIDGEPORT,130-132 CENTER ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.186796,-73.2000047
700048330,184 CATHERINE ST,184 CATHERINE ST,BRIDGEPORT,184 CATHERINE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1857158,-73.1960189
700048341,202-08 CATHERINE ST,202-08 CATHERINE ST,BRIDGEPORT,202-08 CATHERINE ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1873619,-73.1992355
700048575,48 PARK TER,48 PARK TER,BRIDGEPORT,48 PARK TER BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1677498,-73.1943137
700048587,64-66 PARK TER,64-66 PARK TER,BRIDGEPORT,64-66 PARK TER BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1675268,-73.1944397
700048598,80 PARK TER,80 PARK TER,BRIDGEPORT,80 PARK TER BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1675557,-73.1948278
700048612,86-88 PARK TER,86-88 PARK TER,BRIDGEPORT,86-88 PARK TER BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1675268,-73.1944397
700048767,276 GREGORY ST,276 GREGORY ST,BRIDGEPORT,276 GREGORY ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1678304,-73.1922115
700048818,354-356 GREGORY ST,354-356 GREGORY ST,BRIDGEPORT,354-356 GREGORY ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1667471,-73.1944744
700048855,367 GREGORY ST,367 GREGORY ST,BRIDGEPORT,367 GREGORY ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1670004,-73.1935905
700048894,373-375 GREGORY ST,373-375 GREGORY ST,BRIDGEPORT,373-375 GREGORY ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1667471,-73.1944744
700048949,393 GREGORY ST,393 GREGORY ST,BRIDGEPORT,393 GREGORY ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1667594,-73.1939637
700048988,406 GREGORY ST,406 GREGORY ST,BRIDGEPORT,406 GREGORY ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.1669333,-73.1942831
700049123,104 LEWIS ST,104 LEWIS ST,BRIDGEPORT,104 LEWIS ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1717012,-73.198547
700049177,533-535 GREGORY ST,533-535 GREGORY ST,BRIDGEPORT,533-535 GREGORY ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1667471,-73.1944744
700049212,553-555 GREGORY ST,553-555 GREGORY ST,BRIDGEPORT,553-555 GREGORY ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1667471,-73.1944744
700049245,167-169 LEWIS ST,167-169 LEWIS ST,BRIDGEPORT,167-169 LEWIS ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1713718,-73.1988664
700049290,184-190 LEWIS ST,184-190 LEWIS ST,BRIDGEPORT,184-190 LEWIS ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1713718,-73.1988664
700049349,208 LEWIS ST,208 LEWIS ST,BRIDGEPORT,208 LEWIS ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.171003,-73.2001504
700049388,57-59 PARK TER,57-59 PARK TER,BRIDGEPORT,57-59 PARK TER BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1675268,-73.1944397
700049399,65-67 PARK TER,65-67 PARK TER,BRIDGEPORT,65-67 PARK TER BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1675268,-73.1944397
700049406,228 LEWIS ST,228 LEWIS ST,BRIDGEPORT,228 LEWIS ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.170881,-73.2004119
700049412,71 PARK TER,71 PARK TER,BRIDGEPORT,71 PARK TER BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1673155,-73.1944859
700049421,230 LEWIS ST,230 LEWIS ST,BRIDGEPORT,230 LEWIS ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1708512,-73.2004878
700049461,93-95 PARK TER,93-95 PARK TER,BRIDGEPORT,93-95 PARK TER BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1675268,-73.1944397
700049483,99-101 PARK TER,99-101 PARK TER,BRIDGEPORT,99-101 PARK TER BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1675268,-73.1944397
700050002,42 COTTAGE ST,42 COTTAGE ST,BRIDGEPORT,42 COTTAGE ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1726966,-73.1979579
700050176,85 COTTAGE ST,85 COTTAGE ST,BRIDGEPORT,85 COTTAGE ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1721068,-73.1984197
700050197,36 MYRTLE AVE,36 MYRTLE AVE,BRIDGEPORT,36 MYRTLE AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1639086,-73.1888093
700050208,94-96 COTTAGE ST,94-96 COTTAGE ST,BRIDGEPORT,94-96 COTTAGE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1718525,-73.1996876
700050236,53-55 MYRTLE AVE,53-55 MYRTLE AVE,BRIDGEPORT,53-55 MYRTLE AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.164894,-73.1896683
700050250,59-61 MYRTLE AVE,59-61 MYRTLE AVE,BRIDGEPORT,59-61 MYRTLE AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.164894,-73.1896683
700050284,121-25 COTTAGE ST,121-25 COTTAGE ST,BRIDGEPORT,121-25 COTTAGE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1718525,-73.1996876
700050307,147 COTTAGE ST,147 COTTAGE ST,BRIDGEPORT,147 COTTAGE ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1717503,-73.1994201
700050351,167 COTTAGE ST,167 COTTAGE ST,BRIDGEPORT,167 COTTAGE ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1716169,-73.1997257
700050358,274-278 MYRTLE AVE,274-278 MYRTLE AVE,BRIDGEPORT,274-278 MYRTLE AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.164894,-73.1896683
700050369,275-77 MYRTLE AVE,275-77 MYRTLE AVE,BRIDGEPORT,275-77 MYRTLE AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.164894,-73.1896683
700050380,281 MYRTLE AVE,281 MYRTLE AVE,BRIDGEPORT,281 MYRTLE AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1669026,-73.1910667
700050385,185 COTTAGE ST,185 COTTAGE ST,BRIDGEPORT,185 COTTAGE ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1714967,-73.200067
700050394,282-286 MYRTLE AVE,282-286 MYRTLE AVE,BRIDGEPORT,282-286 MYRTLE AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.164894,-73.1896683
700050451,380-86 MYRTLE AVE,380-86 MYRTLE AVE,BRIDGEPORT,380-86 MYRTLE AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.164894,-73.1896683
700050463,381 MYRTLE AVE,381 MYRTLE AVE,BRIDGEPORT,381 MYRTLE AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1681549,-73.1916023
700050508,220 COTTAGE ST,220 COTTAGE ST,BRIDGEPORT,220 COTTAGE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1716113,-73.2008281
700050521,681 MYRTLE AVE,681 MYRTLE AVE,BRIDGEPORT,681 MYRTLE AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.1719315,-73.1936937
700050545,256 COTTAGE ST,256 COTTAGE ST,BRIDGEPORT,256 COTTAGE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1714478,-73.2014333
700050618,125-127 AUSTIN ST,125-127 AUSTIN ST,BRIDGEPORT,125-127 AUSTIN ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1685463,-73.1918997
700050691,83-85 SEELEY ST,83-85 SEELEY ST,BRIDGEPORT,83-85 SEELEY ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1728715,-73.1997553
700050705,99 W LIBERTY ST,99 W LIBERTY ST,BRIDGEPORT,99 W LIBERTY ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1730655,-73.194529
700050786,26 WEST AVE,26 WEST AVE,BRIDGEPORT,26 WEST AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1700614,-73.1933106
700050824,246 WEST AVE,246 WEST AVE,BRIDGEPORT,246 WEST AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1728538,-73.1947405
700050834,252 WEST AVE,252 WEST AVE,BRIDGEPORT,252 WEST AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.172957,-73.1949258
700050913,172 HANOVER ST,172 HANOVER ST,BRIDGEPORT,172 HANOVER ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1724365,-73.2004739
700050945,254 HANOVER ST,254 HANOVER ST,BRIDGEPORT,254 HANOVER ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1719642,-73.2018292
700050989,295 HANOVER ST,295 HANOVER ST,BRIDGEPORT,295 HANOVER ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1714192,-73.2023035
700050995,297 HANOVER ST,297 HANOVER ST,BRIDGEPORT,297 HANOVER ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1713726,-73.202369
700051547,358-360 HANOVER ST,358-360 HANOVER ST,BRIDGEPORT,358-360 HANOVER ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1711849,-73.2035039
700051552,372-376 HANOVER ST,372-376 HANOVER ST,BRIDGEPORT,372-376 HANOVER ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1711849,-73.2035039
700051559,378-382 HANOVER ST,378-382 HANOVER ST,BRIDGEPORT,378-382 HANOVER ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1711849,-73.2035039
700051565,386-90 HANOVER ST,386-90 HANOVER ST,BRIDGEPORT,386-90 HANOVER ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1711849,-73.2035039
700051571,400 HANOVER ST,400 HANOVER ST,BRIDGEPORT,400 HANOVER ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1711063,-73.204067
700051591,98-02 NORMAN ST,98-02 NORMAN ST,BRIDGEPORT,98-02 NORMAN ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1810152,-73.2076419
700051628,114-118 NORMAN ST,114-118 NORMAN ST,BRIDGEPORT,114-118 NORMAN ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1810152,-73.2076419
700051638,150-154 NORMAN ST,150-154 NORMAN ST,BRIDGEPORT,150-154 NORMAN ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.170216,-73.2023763
700051665,296 PARK AVE,296 PARK AVE,BRIDGEPORT,296 PARK AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1667272,-73.1919337
700051701,201 NORMAN ST,201 NORMAN ST,BRIDGEPORT,201 NORMAN ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1716578,-73.2027664
700051759,231-233 NORMAN ST,231-233 NORMAN ST,BRIDGEPORT,231-233 NORMAN ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1810152,-73.2076419
700051768,232-34 NORMAN ST,232-34 NORMAN ST,BRIDGEPORT,232-34 NORMAN ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1810152,-73.2076419
700051774,349-351 PARK AVE,349-351 PARK AVE,BRIDGEPORT,349-351 PARK AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1742873,-73.1980704
700051775,240 NORMAN ST,240 NORMAN ST,BRIDGEPORT,240 NORMAN ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.1719342,-73.2024856
700051817,375 PARK AVE,375 PARK AVE,BRIDGEPORT,375 PARK AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1674981,-73.1932741
700056772,829 PARK AVE,829 PARK AVE,BRIDGEPORT,829 PARK AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1729761,-73.197279
700068739,556-558 GREGORY ST,556-558 GREGORY ST,BRIDGEPORT,556-558 GREGORY ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1667471,-73.1944744
700128829,450 PARK AVE,450 PARK AVE,BRIDGEPORT,450 PARK AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1684342,-73.1935603
700138355,329 WEST AVE,329 WEST AVE,BRIDGEPORT,329 WEST AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.1734529,-73.1955647
700138862,91 HIGHLAND AVE,91 HIGHLAND AVE,BRIDGEPORT,91 HIGHLAND AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1831189,-73.1961282
700140748,102 W LIBERTY ST,102 W LIBERTY ST,BRIDGEPORT,102 W LIBERTY ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.1730965,-73.1951708
700140759,104 W LIBERTY ST,104 W LIBERTY ST,BRIDGEPORT,104 W LIBERTY ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.173329,-73.194765
700222728,298-300 LAFAYETTE ST,298-300 LAFAYETTE ST,BRIDGEPORT,298-300 LAFAYETTE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.167942,-73.1884202
700222865,75 RIDGE AVE COMMUNITY GARDEN,75 RIDGE AVE COMMUNITY GARDEN,BRIDGEPORT,75 RIDGE AVE COMMUNITY GARDEN BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,NA,NA
700223474,85-89 HIGHLAND AVE,85-89 HIGHLAND AVE,BRIDGEPORT,85-89 HIGHLAND AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1830267,-73.193719
700223864,86 SANFORD AVE,86 SANFORD AVE,BRIDGEPORT,86 SANFORD AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1827758,-73.1961302
700224722,64 JAMES ST,64 JAMES ST,BRIDGEPORT,64 JAMES ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1821656,-73.195821
700236413,625 JOHN ST,625 JOHN ST,BRIDGEPORT,625 JOHN ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.1745276,-73.1977264
700237455,600-602 HARRAL AVE,600-602 HARRAL AVE,BRIDGEPORT,600-602 HARRAL AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.1815892,-73.1982717
700238044,577 FAIRFIELD AVE,577 FAIRFIELD AVE,BRIDGEPORT,577 FAIRFIELD AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.1758777,-73.1962658
700240876,114 COTTAGE ST,114 COTTAGE ST,BRIDGEPORT,114 COTTAGE ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1722781,-73.1991274
700036585,61 HOPE ST,61 HOPE ST,BRIDGEPORT,61 HOPE ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1601825,-73.2209721
700036593,81-85 HOPE ST,81-85 HOPE ST,BRIDGEPORT,81-85 HOPE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1600823,-73.2208856
700036687,686 COURTLAND AVE,686 COURTLAND AVE,BRIDGEPORT,686 COURTLAND AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1549148,-73.2309842
700036798,184 MARTIN TER,184 MARTIN TER,BRIDGEPORT,184 MARTIN TER BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1626333,-73.2233084
700036804,55 MONTGOMERY ST,55 MONTGOMERY ST,BRIDGEPORT,55 MONTGOMERY ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1543881,-73.2317903
700036843,29 CLARKSON ST,29 CLARKSON ST,BRIDGEPORT,29 CLARKSON ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1552622,-73.2301351
700036864,60 CLARKSON ST,60 CLARKSON ST,BRIDGEPORT,60 CLARKSON ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1547907,-73.2304179
700036895,80 CLARKSON ST,80 CLARKSON ST,BRIDGEPORT,80 CLARKSON ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1545318,-73.2302986
700036903,85 CLARKSON ST,85 CLARKSON ST,BRIDGEPORT,85 CLARKSON ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1546053,-73.2298976
700036911,90 CLARKSON ST,90 CLARKSON ST,BRIDGEPORT,90 CLARKSON ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1544031,-73.23024
700036925,100 CLARKSON ST,100 CLARKSON ST,BRIDGEPORT,100 CLARKSON ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1542733,-73.2301808
700036971,41 MOUNTFORD ST,41 MOUNTFORD ST,BRIDGEPORT,41 MOUNTFORD ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1548765,-73.2293545
700036980,51 MOUNTFORD ST,51 MOUNTFORD ST,BRIDGEPORT,51 MOUNTFORD ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1548503,-73.2295352
700037531,123 ARTHUR ST,123 ARTHUR ST,BRIDGEPORT,123 ARTHUR ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1578534,-73.2194003
700037560,131-33 ARTHUR ST,131-33 ARTHUR ST,BRIDGEPORT,131-33 ARTHUR ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1580883,-73.2189459
700037953,20 HARBOR AVE,20 HARBOR AVE,BRIDGEPORT,20 HARBOR AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1568424,-73.2197003
700037999,56-58 HARBOR AVE,56-58 HARBOR AVE,BRIDGEPORT,56-58 HARBOR AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1592828,-73.2207244
700038006,64 HARBOR AVE,64 HARBOR AVE,BRIDGEPORT,64 HARBOR AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1575122,-73.2199065
700038013,68-70 HARBOR AVE,68-70 HARBOR AVE,BRIDGEPORT,68-70 HARBOR AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1592828,-73.2207244
700038026,28 JETLAND PL,28 JETLAND PL,BRIDGEPORT,28 JETLAND PL BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1555881,-73.227401
700038036,29 JETLAND PL,29 JETLAND PL,BRIDGEPORT,29 JETLAND PL BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1558011,-73.2275985
700038284,259 HARBOR AVE,259 HARBOR AVE,BRIDGEPORT,259 HARBOR AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1598787,-73.2212036
700038303,34 HACKLEY ST,34 HACKLEY ST,BRIDGEPORT,34 HACKLEY ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1559598,-73.2206397
700038336,64 HACKLEY ST,64 HACKLEY ST,BRIDGEPORT,64 HACKLEY ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1561447,-73.2201272
700038346,70 HACKLEY ST,70 HACKLEY ST,BRIDGEPORT,70 HACKLEY ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1561964,-73.2200041
700038371,110 ALBION ST,110 ALBION ST,BRIDGEPORT,110 ALBION ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1651607,-73.2176927
700038399,165 ANDOVER ST,165 ANDOVER ST,BRIDGEPORT,165 ANDOVER ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1655194,-73.2174876
700038410,171 ANDOVER ST,171 ANDOVER ST,BRIDGEPORT,171 ANDOVER ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.1655415,-73.2178782
700039177,30 ORLAND ST,30 ORLAND ST,BRIDGEPORT,30 ORLAND ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1655667,-73.2198103
700039192,34-38 ORLAND ST,34-38 ORLAND ST,BRIDGEPORT,34-38 ORLAND ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1653769,-73.2217394
